Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Final MVP,HOF
2021-2022,Blake Griffin,2,25.0,15.5,0.508,0.714,0.286,10.4,10.5,10.4,21.7,2.0,3.9,11.3,16.3,0.1,0.0,0.1,0.099,2.9,1.0,3.9,0.0,0,0
2021-2022,Boban Marjanović,3,6.0,5.4,0.41,0.0,0.5,0.0,59.8,29.4,0.0,8.6,0.0,29.1,54.3,-0.1,0.0,-0.1,-0.456,-15.9,-0.4,-16.3,0.0,0,0
2021-2022,Bobby Portis,12,298.0,13.7,0.509,0.409,0.191,8.9,31.6,20.6,4.7,0.8,1.0,11.4,20.4,0.0,0.7,0.6,0.101,-0.2,-0.3,-0.5,0.1,0,0
2021-2022,Bogdan Bogdanović,4,107.0,15.6,0.534,0.531,0.204,4.4,17.3,10.7,21.2,0.5,1.0,7.0,24.7,0.2,0.0,0.2,0.09,1.6,-0.5,1.1,0.1,0,0
2021-2022,Bojan Bogdanović,6,214.0,13.1,0.59,0.407,0.296,1.6,11.9,6.8,8.5,0.5,0.0,11.6,22.7,0.2,0.0,0.3,0.057,0.2,-0.7,-0.5,0.1,0,0
2021-2022,Bones Hyland,5,87.0,13.6,0.546,0.639,0.389,1.4,13.2,7.1,27.4,0.6,0.0,12.5,24.1,0.2,-0.1,0.1,0.058,0.9,-2.1,-1.1,0.0,0,0
2021-2022,Brandon Clarke,12,296.0,22.4,0.645,0.011,0.593,12.5,17.3,14.8,12.7,1.4,3.3,9.5,17.5,1.0,0.4,1.4,0.226,3.5,1.4,4.8,0.5,0,0
2021-2022,Brandon Ingram,6,236.0,21.3,0.584,0.229,0.398,1.9,17.7,9.3,27.3,0.9,0.7,14.2,29.5,0.6,0.0,0.6,0.12,4.5,-0.5,3.9,0.4,0,0
2021-2022,Brook Lopez,12,332.0,15.0,0.566,0.275,0.225,8.6,13.1,11.0,3.7,0.9,5.5,8.9,16.1,0.4,0.7,1.1,0.159,-0.4,1.4,1.0,0.2,0,0
2021-2022,Bruce Brown,4,139.0,15.4,0.676,0.378,0.27,5.6,12.3,8.9,11.9,1.8,2.1,17.9,16.6,0.3,0.0,0.2,0.078,2.1,0.3,2.4,0.2,0,0
2021-2022,Bryn Forbes,5,76.0,7.8,0.581,0.733,0.333,1.6,3.4,2.4,12.4,0.7,0.0,10.4,11.0,0.1,-0.1,0.0,0.028,-0.8,-1.9,-2.8,0.0,0,0
2021-2022,CJ McCollum,6,234.0,15.5,0.487,0.408,0.208,5.2,15.7,10.1,20.5,0.9,1.8,9.9,27.9,0.2,0.0,0.2,0.047,2.6,-2.0,0.6,0.2,0,0
2021-2022,Caleb Martin,17,209.0,9.3,0.46,0.413,0.075,6.5,14.6,10.4,3.7,2.4,1.0,10.8,19.7,-0.3,0.3,0.1,0.016,-2.4,0.1,-2.3,0.0,0,0
2021-2022,Cam Thomas,1,0.0,0.0,0.682,0.167,1.2,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,0.0,0.0,0.0,-0.008,-2.0,-3.4,-5.4,0.0,0,0
2021-2022,Cameron Johnson,13,320.0,13.8,0.619,0.596,0.323,3.4,13.3,8.5,8.8,0.8,0.3,9.6,18.0,0.6,0.0,0.6,0.094,0.9,-0.5,0.4,0.2,0,0
2021-2022,Cameron Payne,13,172.0,3.4,0.352,0.405,0.081,1.4,12.1,6.9,21.5,2.1,0.6,14.5,24.0,-0.6,0.1,-0.5,-0.134,-7.2,-1.8,-9.0,-0.3,0,0
2021-2022,Charles Bassey,3,12.0,14.6,0.41,0.0,0.5,10.7,39.0,25.5,12.5,0.0,7.7,0.0,9.6,0.0,0.0,0.0,0.13,0.2,1.6,1.8,0.0,0,0
2021-2022,Chris Boucher,6,130.0,24.5,0.722,0.357,0.238,10.4,24.1,16.6,1.3,0.4,5.9,4.1,17.3,0.5,0.0,0.6,0.209,4.8,0.4,5.3,0.2,0,0
2021-2022,Chris Paul,13,448.0,22.8,0.666,0.316,0.239,1.9,12.1,7.2,36.4,2.2,0.4,15.3,20.8,1.6,0.2,1.8,0.196,3.7,1.2,4.9,0.8,0,0
2021-2022,Clint Capela,2,40.0,7.8,0.333,0.0,0.0,11.9,33.8,22.7,0.0,1.3,2.5,14.3,8.1,0.0,0.0,0.0,0.021,-2.2,-1.0,-3.1,0.0,0,0
2021-2022,Coby White,5,98.0,6.5,0.445,0.644,0.111,0.0,18.9,8.7,15.2,0.5,0.0,11.3,23.8,-0.2,0.1,-0.2,-0.078,-3.2,-1.3,-4.5,-0.1,0,0
2021-2022,D'Angelo Russell,6,196.0,8.5,0.455,0.431,0.222,0.0,8.1,4.3,32.2,2.1,0.0,17.7,21.0,-0.2,0.1,-0.1,-0.022,-1.8,-1.1,-2.9,0.0,0,0
2021-2022,Dalano Banton,4,8.0,46.9,0.754,0.0,3.0,28.1,0.0,15.4,23.4,6.6,0.0,17.7,32.7,0.1,0.0,0.1,0.373,16.8,4.6,21.4,0.0,0,0
2021-2022,Damion Lee,16,124.0,5.8,0.453,0.471,0.088,4.7,18.5,11.8,7.5,0.4,0.0,14.5,14.6,-0.1,0.1,0.0,-0.005,-4.1,-1.1,-5.2,-0.1,0,0
2021-2022,Daniel Theis,16,200.0,14.2,0.633,0.275,0.157,7.6,21.2,14.6,8.9,1.0,3.7,16.8,14.7,0.2,0.3,0.6,0.134,-1.3,1.8,0.4,0.1,0,0
2021-2022,Danilo Gallinari,5,112.0,10.8,0.512,0.333,0.244,2.1,20.9,11.3,6.4,0.5,0.0,9.1,22.5,0.0,0.0,0.0,0.011,-0.6,-1.3,-1.8,0.0,0,0
2021-2022,Danny Green,12,319.0,9.9,0.576,0.854,0.011,3.6,10.3,7.1,4.9,2.0,1.2,12.7,15.1,0.0,0.3,0.3,0.049,0.4,0.9,1.3,0.3,0,0
2021-2022,Danuel House Jr.,6,112.0,5.2,0.509,0.455,0.364,2.1,15.5,8.8,5.5,0.0,1.1,19.0,13.2,-0.1,0.0,-0.1,-0.027,-2.7,-0.7,-3.4,0.0,0,0
2021-2022,Day'Ron Sharpe,1,0.0,0.0,0.648,0.167,1.2,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0.0,0.0,0.0,0.0,-0.008,-1.8,-3.9,-5.7,0.0,0,0
2021-2022,De'Andre Hunter,5,175.0,16.8,0.673,0.371,0.286,1.4,12.0,6.6,3.5,1.2,0.6,12.2,23.6,0.3,0.1,0.4,0.108,2.1,0.8,2.9,0.2,0,0
2021-2022,De'Anthony Melton,10,170.0,8.5,0.419,0.677,0.062,5.3,14.4,9.6,13.4,2.8,2.9,17.3,19.4,-0.3,0.3,0.0,-0.014,-2.8,0.3,-2.4,0.0,0,0
2021-2022,DeAndre Jordan,3,31.0,15.7,1.0,0.0,0.0,4.1,22.7,13.8,5.5,0.0,6.0,28.6,10.6,0.1,0.0,0.1,0.136,-1.3,2.3,1.0,0.0,0,0
2021-2022,DeMar DeRozan,5,203.0,13.4,0.481,0.095,0.316,0.5,14.0,6.7,20.9,2.1,1.0,9.2,25.7,-0.2,0.3,0.1,0.019,-1.3,0.5,-0.8,0.1,0,0
2021-2022,DeMarcus Cousins,5,57.0,32.9,0.744,0.207,0.517,6.3,31.4,18.4,21.6,2.6,1.8,16.4,32.5,0.2,0.0,0.3,0.216,8.2,3.5,11.8,0.2,0,0
2021-2022,Deandre Ayton,13,397.0,23.5,0.653,0.024,0.201,10.2,24.1,17.4,9.3,0.6,2.4,9.6,22.9,1.2,0.2,1.4,0.167,3.4,0.2,3.6,0.6,0,0
2021-2022,Delon Wright,5,137.0,15.9,0.622,0.448,0.31,9.5,11.7,10.6,16.8,1.5,0.7,13.2,12.8,0.3,0.1,0.4,0.13,3.3,1.5,4.8,0.2,0,0
2021-2022,Derrick Jones Jr.,5,59.0,6.0,0.519,0.647,0.176,4.7,7.4,5.9,5.3,0.8,0.0,14.1,15.8,0.0,0.0,0.0,0.002,-4.7,-1.1,-5.8,-0.1,0,0
2021-2022,Derrick White,23,585.0,10.1,0.494,0.472,0.29,1.6,11.5,6.7,15.9,1.8,2.0,12.8,17.5,-0.1,0.9,0.8,0.065,-2.0,1.8,-0.1,0.3,0,0
2021-2022,Desmond Bane,12,428.0,16.0,0.645,0.553,0.22,1.2,10.4,5.5,9.3,1.2,2.1,8.4,18.2,0.9,0.5,1.3,0.15,2.9,0.6,3.5,0.6,0,0
2021-2022,Devin Booker,10,366.0,18.0,0.587,0.371,0.303,3.3,12.0,7.8,18.7,0.7,1.1,13.9,28.9,0.5,0.0,0.6,0.072,3.3,-1.3,1.9,0.4,0,0
2021-2022,Devonte' Graham,6,60.0,11.5,0.558,0.778,0.444,3.7,14.7,8.9,9.4,0.9,1.4,15.7,18.3,0.1,0.0,0.1,0.049,-0.2,-1.0,-1.1,0.0,0,0
2021-2022,Dewayne Dedmon,14,138.0,11.2,0.527,0.222,0.267,12.4,23.9,17.9,5.7,0.4,2.4,12.2,18.5,0.1,0.2,0.3,0.104,-5.8,-0.4,-6.2,-0.1,0,0
2021-2022,Dillon Brooks,11,335.0,6.9,0.44,0.419,0.145,2.4,7.3,4.7,13.8,1.5,0.9,10.7,25.1,-0.6,0.3,-0.3,-0.036,-3.3,-1.3,-4.6,-0.2,0,0
2021-2022,Donovan Mitchell,6,229.0,19.0,0.505,0.361,0.316,3.1,10.1,6.6,29.8,0.9,1.6,9.6,34.3,0.2,0.1,0.3,0.054,3.9,-1.1,2.8,0.3,0,0
2021-2022,Dorian Finney-Smith,18,688.0,12.6,0.63,0.688,0.153,5.4,11.6,8.5,7.8,1.3,0.9,9.7,12.8,1.2,0.3,1.5,0.106,0.5,0.5,1.0,0.5,0,0
2021-2022,Draymond Green,22,703.0,12.3,0.534,0.271,0.326,4.3,20.6,12.7,25.7,1.8,3.2,26.4,14.0,0.4,1.0,1.4,0.094,-2.0,2.9,0.9,0.5,0,0
2021-2022,Duncan Robinson,13,159.0,13.2,0.612,0.825,0.105,1.4,16.1,8.5,5.0,1.3,0.7,4.8,17.5,0.3,0.2,0.5,0.142,0.8,2.0,2.8,0.2,0,0
2021-2022,Dwight Powell,18,249.0,9.3,0.643,0.057,0.657,7.9,14.4,11.1,2.4,0.6,2.2,16.6,10.3,0.3,0.1,0.4,0.086,-4.0,-0.4,-4.4,-0.2,0,0
2021-2022,Dāvis Bertāns,18,192.0,13.0,0.606,0.927,0.218,2.4,13.7,8.0,4.9,2.2,0.9,4.7,15.6,0.3,0.2,0.4,0.112,0.0,0.9,0.9,0.1,0,0
2021-2022,Elfrid Payton,2,8.0,28.3,0.667,0.0,0.0,0.0,0.0,0.0,61.7,0.0,0.0,0.0,17.2,0.1,0.0,0.1,0.303,10.9,2.2,13.1,0.0,0,0
2021-2022,Eric Paschall,4,24.0,14.1,0.621,0.333,0.167,4.9,19.3,12.1,0.0,2.2,0.0,0.0,12.6,0.1,0.0,0.1,0.142,0.2,0.6,0.8,0.0,0,0
2021-2022,Facundo Campazzo,4,13.0,-10.5,0.0,1.0,0.0,0.0,29.5,14.3,18.7,0.0,0.0,50.0,13.4,-0.1,0.0,-0.1,-0.323,-15.7,-3.6,-19.4,-0.1,0,0
2021-2022,Frank Ntilikina,12,125.0,5.7,0.471,0.833,0.042,1.9,9.6,5.7,10.4,3.3,0.7,19.7,11.5,-0.1,0.1,0.0,0.007,-5.7,2.0,-3.7,-0.1,0,0
2021-2022,Fred VanVleet,4,140.0,15.7,0.486,0.667,0.111,1.6,9.7,5.3,27.5,2.6,3.1,6.6,20.1,0.1,0.0,0.2,0.06,2.6,0.9,3.5,0.2,0,0
2021-2022,Furkan Korkmaz,9,61.0,14.8,0.586,0.435,0.087,2.1,21.1,12.1,11.5,0.9,1.5,7.7,19.9,0.1,0.1,0.1,0.107,1.1,1.5,2.6,0.1,0,0
2021-2022,Gabe Vincent,18,423.0,10.0,0.515,0.618,0.153,0.8,9.2,4.9,20.0,1.7,1.3,15.2,17.4,0.0,0.5,0.6,0.065,-1.7,1.4,-0.3,0.2,0,0
2021-2022,Garrett Temple,1,2.0,6.2,0.3,0.1,0.4,0.0,63.2,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,-4.7,2.5,-2.2,0.0,0,0
2021-2022,Gary Payton II,12,203.0,20.6,0.751,0.341,0.409,7.4,12.9,10.2,11.0,3.4,3.5,10.4,12.5,0.7,0.3,1.0,0.235,2.7,4.7,7.4,0.5,0,1
2021-2022,Gary Trent Jr.,6,199.0,12.4,0.509,0.476,0.232,0.6,6.2,3.1,6.4,1.6,1.6,3.2,21.8,0.1,-0.1,0.1,0.014,-0.7,-0.7,-1.4,0.0,0,0
