Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Final MVP,HOF
1983-1984,Bernard King*,12,477.0,27.6,0.62,0.004,0.436,6.7,10.8,8.8,14.8,1.4,0.7,8.4,31.9,2.1,0.3,2.3,0.234,8.4,0.2,8.6,1.3,0,1
1983-1984,Bob Lanier*,16,499.0,14.5,0.533,0.0,0.257,7.9,17.9,13.3,17.7,1.1,1.2,16.6,19.7,0.3,0.8,1.1,0.109,1.3,0.3,1.6,0.5,0,1
1983-1984,Bob McAdoo*,20,447.0,17.7,0.557,0.005,0.377,8.1,18.4,13.6,3.7,1.3,3.3,13.5,26.9,0.3,0.6,0.9,0.101,-0.2,-0.5,-0.8,0.1,0,1
1983-1984,Bobby Jones*,5,130.0,14.8,0.61,0.0,0.613,8.3,12.6,10.5,9.9,1.1,3.2,16.9,15.1,0.2,0.2,0.4,0.146,2.4,0.7,3.1,0.2,0,1
1983-1984,Clyde Drexler*,5,85.0,13.6,0.473,0.029,0.2,8.7,16.2,11.9,14.2,2.9,0.7,15.5,22.2,0.0,0.1,0.0,0.02,-2.3,1.0,-1.4,0.0,0,1
1983-1984,Dan Issel*,5,153.0,25.6,0.575,0.02,0.382,7.2,23.1,14.9,7.9,1.8,2.2,11.2,34.5,0.3,0.1,0.4,0.136,2.3,-0.4,1.9,0.2,0,1
1983-1984,Dennis Johnson*,22,808.0,12.9,0.491,0.022,0.376,4.2,7.1,5.6,17.4,1.5,0.5,12.5,21.5,0.6,0.7,1.3,0.075,0.6,-1.0,-0.3,0.3,0,1
1983-1984,Dominique Wilkins*,5,197.0,16.5,0.492,0.012,0.369,11.9,13.5,12.6,10.5,3.1,0.3,13.3,24.7,0.0,0.2,0.2,0.059,1.9,-0.2,1.7,0.2,0,1
1983-1984,Isiah Thomas*,5,198.0,20.6,0.544,0.072,0.422,3.7,6.9,5.3,42.3,3.1,1.7,18.9,24.6,0.3,0.2,0.5,0.129,5.1,1.6,6.7,0.4,0,1
1983-1984,Jack Sikma*,5,193.0,18.9,0.528,0.01,0.143,6.4,21.6,14.3,4.3,0.8,2.1,8.0,26.7,0.1,0.3,0.5,0.121,0.6,-0.6,0.0,0.1,0,1
1983-1984,Jamaal Wilkes*,14,196.0,6.5,0.421,0.014,0.157,6.2,8.6,7.5,5.5,1.0,0.6,8.6,17.3,-0.1,0.1,0.0,0.004,-3.9,-1.8,-5.7,-0.2,0,1
1983-1984,James Worthy*,21,708.0,17.9,0.609,0.007,0.252,6.1,10.3,8.3,10.6,1.8,0.9,11.4,20.1,1.4,0.7,2.1,0.142,3.0,-0.1,2.9,0.9,0,1
1983-1984,Julius Erving*,5,194.0,15.2,0.531,0.013,0.289,5.6,13.9,9.8,20.4,2.0,1.9,19.7,22.8,0.0,0.3,0.3,0.071,1.7,0.3,2.1,0.2,0,1
1983-1984,Kareem Abdul-Jabbar*,21,767.0,24.0,0.592,0.0,0.323,8.8,16.1,12.7,14.6,1.4,3.2,9.6,25.3,2.3,1.0,3.3,0.206,5.3,1.0,6.3,1.6,0,1
1983-1984,Kevin McHale*,23,702.0,16.3,0.572,0.012,0.496,9.9,13.5,11.7,5.7,0.2,3.0,11.3,19.6,1.4,0.7,2.1,0.142,2.0,-0.9,1.1,0.5,0,1
1983-1984,Larry Bird*,23,961.0,26.3,0.607,0.039,0.435,7.2,23.1,15.0,23.2,2.8,1.7,14.3,25.9,3.0,1.7,4.7,0.236,8.0,2.3,10.3,3.0,1,1
1983-1984,Magic Johnson*,21,837.0,22.8,0.601,0.026,0.365,3.7,14.2,9.3,42.7,2.4,1.3,19.9,19.7,2.4,1.1,3.5,0.198,5.9,1.6,7.6,2.0,0,1
1983-1984,Maurice Cheeks*,5,171.0,16.4,0.564,0.015,0.224,1.4,6.8,4.2,18.2,3.6,0.0,12.0,20.3,0.2,0.3,0.5,0.137,0.3,1.8,2.2,0.2,0,1
1983-1984,Moses Malone*,5,212.0,17.0,0.551,0.0,0.386,11.4,27.1,19.3,5.2,0.7,3.1,17.8,23.1,0.1,0.4,0.5,0.11,0.9,-1.0,-0.1,0.1,0,1
1983-1984,Paul Westphal*,17,222.0,9.9,0.478,0.113,0.4,1.6,2.5,2.1,21.9,2.7,0.0,20.3,22.4,-0.2,0.1,0.0,-0.007,-2.7,-1.1,-3.8,-0.1,0,1
1983-1984,Robert Parish*,23,869.0,14.5,0.511,0.0,0.34,9.8,23.1,16.3,4.5,1.3,2.8,11.9,17.9,0.6,1.3,1.9,0.105,0.3,-0.2,0.2,0.5,0,1
1983-1984,Sidney Moncrief*,16,618.0,18.0,0.61,0.021,0.702,8.8,11.4,10.2,17.5,2.2,0.9,19.6,21.7,1.0,1.0,2.0,0.155,3.7,0.4,4.1,1.0,0,1
1984-1985,Adrian Dantley*,10,398.0,17.4,0.618,0.007,0.808,6.3,11.7,9.1,8.0,1.8,0.0,15.0,24.0,0.7,0.5,1.2,0.148,1.6,-0.2,1.4,0.3,0,1
1984-1985,Alex English*,14,536.0,23.5,0.601,0.003,0.359,6.7,12.1,9.2,17.4,1.4,0.5,7.9,26.8,1.9,0.5,2.4,0.212,5.8,-0.7,5.1,1.0,0,1
1984-1985,Artis Gilmore*,5,185.0,12.8,0.62,0.0,0.865,6.8,23.6,15.7,5.4,0.5,2.0,24.3,21.0,0.0,0.1,0.1,0.023,-1.2,-1.7,-2.9,0.0,0,1
1984-1985,Bob McAdoo*,19,398.0,12.2,0.508,0.005,0.244,7.5,15.4,11.8,4.6,1.0,3.4,13.0,23.9,-0.1,0.6,0.5,0.055,-3.4,-1.1,-4.5,-0.3,0,1
1984-1985,Bobby Jones*,13,309.0,13.0,0.611,0.0,0.256,8.1,9.3,8.7,7.3,1.9,2.9,18.0,14.1,0.3,0.5,0.8,0.12,0.6,1.4,2.1,0.3,0,1
1984-1985,Charles Barkley*,13,408.0,19.6,0.582,0.043,0.453,14.4,25.0,19.8,9.4,2.7,2.2,17.4,20.3,0.5,0.9,1.4,0.17,2.7,1.7,4.4,0.7,0,1
1984-1985,Clyde Drexler*,9,339.0,17.3,0.488,0.052,0.336,8.2,9.3,8.7,30.7,3.2,1.5,15.9,21.0,0.4,0.2,0.5,0.076,3.0,1.7,4.7,0.6,0,1
1984-1985,Dan Issel*,15,325.0,15.2,0.516,0.006,0.302,4.3,14.3,8.9,11.0,1.6,0.9,6.7,22.3,0.4,0.3,0.7,0.108,0.1,-0.9,-0.8,0.1,0,1
1984-1985,Dennis Johnson*,21,848.0,12.8,0.506,0.044,0.292,3.2,7.8,5.5,24.7,1.7,0.6,16.7,20.5,0.2,0.8,1.0,0.056,0.1,0.1,0.2,0.5,0,1
1984-1985,George Gervin*,5,183.0,13.5,0.591,0.038,0.43,2.0,8.9,5.7,12.2,0.8,0.9,17.6,25.5,0.1,0.0,0.1,0.024,0.0,-2.4,-2.5,0.0,0,1
1984-1985,Hakeem Olajuwon*,5,187.0,19.7,0.49,0.0,0.523,15.2,17.1,16.1,5.6,1.7,4.3,9.2,23.8,0.1,0.5,0.6,0.16,3.1,0.6,3.8,0.3,0,1
1984-1985,Isiah Thomas*,9,355.0,22.7,0.567,0.09,0.373,3.1,11.2,7.0,40.0,2.5,0.6,13.4,24.6,1.0,0.3,1.2,0.165,5.5,1.8,7.3,0.8,0,1
1984-1985,James Worthy*,19,626.0,19.7,0.646,0.007,0.416,6.7,9.8,8.4,8.4,1.2,1.1,7.6,21.2,2.0,0.6,2.6,0.199,3.7,-0.2,3.5,0.9,0,1
1984-1985,John Stockton*,10,186.0,14.2,0.563,0.044,0.778,3.8,10.5,7.3,32.5,2.7,0.5,20.9,16.3,0.2,0.3,0.5,0.119,-1.4,1.8,0.5,0.1,0,1
1984-1985,Julius Erving*,13,434.0,16.9,0.517,0.005,0.337,7.6,11.2,9.4,16.6,2.8,1.5,14.7,23.8,0.3,0.7,1.1,0.117,2.3,1.3,3.6,0.6,0,1
1984-1985,Kareem Abdul-Jabbar*,19,610.0,22.1,0.602,0.0,0.343,9.8,17.1,13.8,16.2,1.7,3.1,13.1,25.2,1.5,1.0,2.5,0.194,3.8,1.6,5.4,1.2,1,1
1984-1985,Kevin McHale*,21,837.0,18.7,0.63,0.0,0.495,9.9,17.7,13.8,5.5,0.7,3.0,14.0,20.7,1.8,1.0,2.8,0.163,2.5,0.4,2.9,1.0,0,1
1984-1985,Larry Bird*,20,815.0,20.9,0.536,0.059,0.32,7.3,17.5,12.4,21.3,2.0,1.3,10.5,26.8,1.5,1.1,2.6,0.155,5.2,0.8,6.0,1.7,0,1
1984-1985,Magic Johnson*,19,687.0,22.3,0.599,0.031,0.522,3.3,16.8,10.7,48.0,2.1,0.3,21.5,20.0,2.0,1.0,3.0,0.21,5.5,1.1,6.6,1.5,0,1
1984-1985,Maurice Cheeks*,13,483.0,15.7,0.577,0.033,0.275,2.8,7.8,5.3,20.0,3.1,0.6,16.5,17.5,0.6,0.8,1.4,0.135,1.3,1.8,3.1,0.6,0,1
1984-1985,Michael Jordan*,4,171.0,24.7,0.565,0.103,0.744,4.7,12.6,8.4,31.3,3.2,1.5,12.7,28.7,0.6,0.1,0.7,0.198,7.6,1.9,9.5,0.5,0,1
1984-1985,Moses Malone*,13,505.0,18.0,0.509,0.005,0.486,8.1,22.4,15.3,7.0,1.6,2.6,8.2,22.8,0.7,1.0,1.7,0.16,2.0,0.1,2.2,0.5,0,1
1984-1985,Ralph Sampson*,5,193.0,15.2,0.456,0.01,0.37,11.1,30.1,19.9,5.4,0.5,2.6,12.8,25.7,-0.2,0.5,0.3,0.083,0.4,-0.5,-0.1,0.1,0,1
1984-1985,Robert Parish*,21,803.0,14.9,0.553,0.0,0.402,8.0,22.2,15.2,5.3,1.2,2.3,13.3,18.8,0.6,1.2,1.8,0.109,0.3,0.4,0.7,0.5,0,1
1984-1985,Sidney Moncrief*,8,319.0,19.9,0.697,0.101,0.758,3.9,8.6,6.3,18.5,0.8,0.7,13.2,19.7,1.3,0.1,1.4,0.217,5.4,0.6,5.9,0.6,0,1
1985-1986,Alex English*,10,394.0,17.1,0.525,0.004,0.31,4.4,4.7,4.6,21.4,0.5,0.6,9.7,29.1,0.5,0.2,0.7,0.086,3.2,-2.2,1.0,0.3,0,1
1985-1986,Artis Gilmore*,3,107.0,11.9,0.663,0.0,0.583,7.5,14.7,10.7,4.3,3.1,0.5,24.9,16.3,0.0,0.0,0.0,-0.005,-1.2,-0.6,-1.8,0.0,0,1
1985-1986,Bill Walton*,16,291.0,17.3,0.616,0.011,0.247,10.4,27.7,19.7,12.9,1.0,2.3,17.6,18.1,0.4,0.6,1.1,0.175,1.0,2.1,3.1,0.4,0,1
1985-1986,Bob McAdoo*,5,73.0,26.2,0.627,0.0,0.444,12.9,9.2,11.0,4.7,2.7,4.1,4.4,25.4,0.3,0.1,0.5,0.298,5.1,1.8,6.9,0.2,0,1
1985-1986,Bobby Jones*,12,329.0,13.0,0.604,0.014,0.676,3.2,7.8,5.6,14.1,1.5,2.5,13.5,13.9,0.6,0.4,0.9,0.135,0.7,1.7,2.3,0.4,0,1
1985-1986,Charles Barkley*,12,497.0,23.8,0.631,0.083,0.728,14.2,29.0,21.8,21.0,2.7,1.8,21.5,25.0,0.9,1.0,2.0,0.189,4.7,2.5,7.2,1.2,0,1
1985-1986,Clyde Drexler*,4,145.0,13.6,0.536,0.088,0.404,7.2,10.8,9.1,24.7,1.9,1.1,22.1,23.7,0.0,0.1,0.1,0.026,0.6,-1.3,-0.7,0.0,0,1
1985-1986,Dennis Johnson*,18,715.0,13.2,0.516,0.065,0.343,3.9,7.6,5.9,19.9,2.7,0.4,15.3,19.6,0.4,1.1,1.5,0.102,-0.4,0.9,0.5,0.4,0,1
1985-1986,Dominique Wilkins*,9,360.0,16.7,0.51,0.023,0.364,6.1,10.4,8.3,11.1,1.2,0.3,10.6,32.8,0.1,0.2,0.3,0.046,1.9,-1.8,0.1,0.2,0,1
1985-1986,George Gervin*,2,11.0,-11.3,0.0,0.0,0.0,0.0,12.0,5.4,10.9,0.0,0.0,66.7,11.4,-0.1,0.0,-0.1,-0.347,-13.7,-4.4,-18.0,0.0,0,1
1985-1986,Hakeem Olajuwon*,20,766.0,25.6,0.566,0.003,0.514,14.2,18.9,16.5,7.8,2.5,5.2,8.3,27.3,2.0,1.7,3.7,0.231,4.3,1.6,5.9,1.5,0,1
1985-1986,Isiah Thomas*,4,163.0,21.1,0.496,0.055,0.396,5.0,10.1,7.4,43.7,2.6,1.1,13.7,30.2,0.2,0.1,0.3,0.091,5.7,1.2,6.9,0.4,0,1
1985-1986,James Worthy*,14,539.0,14.4,0.576,0.018,0.217,5.2,9.0,7.2,10.9,1.4,1.1,13.2,21.1,0.6,0.6,1.1,0.102,1.2,-0.6,0.7,0.4,0,1
1985-1986,Joe Dumars*,4,147.0,15.2,0.63,0.0,0.366,4.2,5.6,4.8,22.5,1.3,0.0,12.8,14.7,0.3,0.0,0.4,0.126,2.3,1.1,3.5,0.2,0,1
1985-1986,John Stockton*,4,73.0,17.2,0.644,0.059,0.529,4.2,4.8,4.4,24.7,3.5,0.0,16.0,14.9,0.2,0.0,0.2,0.154,-0.1,1.8,1.8,0.1,0,1
1985-1986,Julius Erving*,12,433.0,14.1,0.508,0.061,0.361,7.1,11.4,9.3,17.4,1.2,2.2,15.8,23.5,0.1,0.5,0.6,0.068,1.0,-0.9,0.1,0.2,0,1
1985-1986,Kareem Abdul-Jabbar*,14,489.0,21.2,0.586,0.0,0.216,6.8,13.2,10.2,15.0,1.5,2.8,12.0,29.8,0.9,0.7,1.6,0.156,3.9,1.0,4.9,0.8,0,1
1985-1986,Karl Malone*,4,144.0,17.3,0.521,0.0,0.361,4.2,19.3,11.3,4.4,2.9,0.0,6.7,27.0,0.1,0.2,0.2,0.071,-1.4,0.2,-1.2,0.0,0,1
1985-1986,Kevin McHale*,18,715.0,21.1,0.636,0.003,0.486,8.6,15.0,12.1,10.0,0.5,3.4,12.0,23.6,2.0,1.2,3.2,0.215,4.1,1.0,5.1,1.3,0,1
1985-1986,Larry Bird*,18,770.0,23.9,0.615,0.169,0.329,5.3,18.0,12.1,28.1,2.3,0.8,11.0,23.3,2.7,1.5,4.2,0.263,7.2,2.6,9.9,2.3,1,1
1985-1986,Magic Johnson*,14,541.0,25.6,0.599,0.054,0.522,4.9,16.5,11.1,49.7,2.4,0.1,15.1,22.8,2.2,0.8,3.0,0.267,7.3,2.0,9.3,1.5,0,1
1985-1986,Maurice Cheeks*,12,519.0,16.9,0.584,0.038,0.401,3.0,9.3,6.2,24.4,1.2,0.3,13.0,19.5,1.2,0.5,1.6,0.15,2.8,-1.3,1.5,0.5,0,1
1985-1986,Michael Jordan*,3,135.0,30.1,0.584,0.011,0.411,4.0,13.6,8.4,26.5,2.5,1.9,11.1,39.2,0.4,0.0,0.5,0.161,10.1,1.7,11.9,0.4,0,1
1985-1986,Ralph Sampson*,20,741.0,18.9,0.565,0.003,0.392,9.6,21.5,15.6,15.3,2.0,2.7,16.7,23.2,0.8,1.4,2.2,0.141,1.3,1.8,3.1,1.0,0,1
1985-1986,Robert Parish*,18,591.0,13.8,0.511,0.0,0.396,10.6,18.5,14.9,5.8,0.7,2.8,14.3,22.0,0.0,1.1,1.0,0.085,-0.8,-1.0,-1.8,0.0,0,1
1985-1986,Sidney Moncrief*,9,327.0,13.0,0.508,0.115,0.516,5.3,9.4,7.4,18.8,0.7,0.9,12.3,21.6,0.2,0.1,0.4,0.054,1.7,-1.6,0.1,0.2,0,1
1986-1987,Adrian Dantley*,15,500.0,19.0,0.604,0.0,0.539,6.5,8.7,7.6,10.3,1.3,0.0,11.5,24.4,1.2,0.6,1.8,0.171,2.9,0.0,2.9,0.6,0,1
1986-1987,Alex English*,3,76.0,16.9,0.538,0.0,0.143,11.5,5.9,9.1,22.1,0.0,0.0,13.3,29.5,0.0,-0.1,-0.1,-0.046,4.2,-3.9,0.4,0.0,0,1
1986-1987,Bill Walton*,12,102.0,9.2,0.465,0.0,0.56,11.0,24.8,18.2,12.9,1.5,2.3,20.4,16.6,-0.1,0.1,0.0,0.009,-4.4,1.9,-2.5,0.0,0,1
1986-1987,Charles Barkley*,5,210.0,20.2,0.649,0.107,0.6,15.5,18.4,17.1,8.5,0.9,2.2,18.8,23.0,0.4,0.2,0.7,0.15,3.5,-0.8,2.6,0.2,0,1
1986-1987,Chris Mullin*,10,262.0,10.3,0.538,0.041,0.163,0.8,6.1,3.3,12.7,1.7,0.5,13.2,19.1,0.0,0.1,0.1,0.026,-1.6,-1.6,-3.1,-0.1,0,1
1986-1987,Clyde Drexler*,4,153.0,20.7,0.523,0.051,0.367,11.7,10.5,11.1,16.3,2.2,1.2,6.1,26.2,0.4,0.1,0.5,0.155,5.0,-0.3,4.7,0.3,0,1
1986-1987,Dennis Johnson*,23,964.0,15.8,0.53,0.072,0.313,3.1,8.0,5.6,30.3,0.8,0.5,9.7,20.4,1.7,0.3,2.0,0.098,2.3,-0.2,2.0,1.0,0,1
1986-1987,Dennis Rodman*,15,245.0,14.0,0.556,0.0,0.432,14.7,17.7,16.2,1.7,1.2,4.3,16.2,18.2,0.1,0.5,0.6,0.116,-2.1,0.7,-1.5,0.0,0,1
1986-1987,Dominique Wilkins*,9,360.0,18.8,0.497,0.048,0.352,8.6,13.7,11.2,12.9,2.3,1.5,9.7,33.2,0.2,0.6,0.7,0.1,3.9,-0.2,3.8,0.5,0,1
1986-1987,Hakeem Olajuwon*,10,389.0,28.5,0.659,0.006,0.542,12.0,20.7,16.5,11.7,1.7,6.4,14.0,28.1,1.2,0.8,2.0,0.251,5.7,4.1,9.8,1.1,0,1
1986-1987,Isiah Thomas*,15,562.0,22.6,0.523,0.111,0.37,4.2,9.1,6.7,35.0,3.5,0.4,10.8,29.2,1.1,1.0,2.1,0.178,5.3,2.5,7.8,1.4,0,1
1986-1987,Jack Sikma*,12,426.0,17.0,0.565,0.007,0.327,8.7,28.2,18.0,7.5,1.7,1.4,9.5,18.4,0.7,0.5,1.2,0.134,1.2,0.5,1.7,0.4,0,1
1986-1987,James Worthy*,18,681.0,21.0,0.624,0.007,0.326,5.7,10.5,8.3,13.7,2.0,1.8,10.5,23.0,1.7,1.0,2.7,0.19,3.9,1.1,5.0,1.2,0,1
1986-1987,Joe Dumars*,15,473.0,13.7,0.583,0.021,0.283,1.9,2.6,2.2,20.7,1.3,0.1,14.2,17.0,0.7,0.5,1.1,0.114,1.0,0.2,1.2,0.4,0,1
1986-1987,John Stockton*,5,157.0,18.2,0.72,0.172,0.448,1.5,6.7,4.1,38.1,4.8,0.4,24.1,12.3,0.4,0.3,0.7,0.2,1.8,4.3,6.1,0.3,0,1
1986-1987,Julius Erving*,5,180.0,14.9,0.489,0.073,0.305,9.4,6.6,7.9,13.7,1.9,1.9,8.8,23.4,0.2,0.1,0.3,0.083,2.2,0.1,2.3,0.2,0,1
1986-1987,Kareem Abdul-Jabbar*,18,559.0,19.4,0.6,0.004,0.521,8.7,15.3,12.3,9.1,0.7,3.5,12.2,24.2,1.2,0.8,2.0,0.171,2.3,0.3,2.5,0.6,0,1
1986-1987,Karl Malone*,5,200.0,13.4,0.482,0.0,0.409,8.7,19.3,14.0,5.0,2.8,1.2,14.1,25.6,-0.2,0.4,0.2,0.052,-2.6,-0.2,-2.8,0.0,0,1
1986-1987,Kevin McHale*,21,827.0,17.9,0.628,0.0,0.423,9.9,17.8,14.0,7.1,0.4,2.1,13.3,21.3,1.5,0.5,2.1,0.12,2.7,-1.0,1.7,0.8,0,1
1986-1987,Larry Bird*,23,1015.0,21.8,0.577,0.09,0.425,5.0,21.6,13.6,24.5,1.3,1.1,11.6,25.9,2.4,0.9,3.2,0.152,5.7,0.6,6.3,2.1,0,1
1986-1987,Magic Johnson*,18,666.0,26.2,0.607,0.037,0.435,5.2,17.0,11.7,46.1,2.2,0.6,13.6,23.1,2.6,1.1,3.7,0.265,7.3,2.1,9.3,1.9,1,1
1986-1987,Maurice Cheeks*,5,210.0,16.5,0.585,0.015,0.318,0.6,6.1,3.5,29.5,2.1,1.1,13.8,17.2,0.4,0.1,0.6,0.127,2.7,0.8,3.5,0.3,0,1
1986-1987,Michael Jordan*,3,128.0,28.1,0.529,0.06,0.464,6.3,15.0,10.2,30.4,2.5,3.4,7.3,38.8,0.3,0.1,0.4,0.165,9.9,2.9,12.7,0.5,0,1
1986-1987,Moses Malone*,3,114.0,19.3,0.551,0.0,0.447,12.7,22.7,17.3,7.9,0.0,1.4,12.5,23.6,0.1,0.1,0.3,0.109,4.4,-1.2,3.2,0.2,0,1
1986-1987,Ralph Sampson*,10,330.0,15.8,0.564,0.014,0.295,9.8,20.1,15.2,10.6,0.3,2.1,15.8,25.2,0.2,0.5,0.7,0.097,-0.4,0.0,-0.4,0.1,0,1
1986-1987,Robert Parish*,21,734.0,18.6,0.611,0.004,0.392,10.0,21.8,16.1,5.7,1.2,2.8,11.0,20.4,1.4,0.7,2.1,0.138,1.8,0.5,2.3,0.8,0,1
1986-1987,Sidney Moncrief*,12,426.0,16.1,0.569,0.085,0.545,5.5,9.6,7.5,12.0,1.5,0.9,10.5,22.1,0.7,0.2,0.9,0.103,1.9,-0.4,1.5,0.4,0,1
1987-1988,Adrian Dantley*,23,804.0,17.8,0.602,0.007,0.61,5.4,10.1,7.8,9.6,1.2,0.1,12.1,23.4,1.7,1.3,3.0,0.18,2.8,0.5,3.4,1.1,0,1
1987-1988,Alex English*,11,438.0,17.0,0.487,0.012,0.169,7.1,7.4,7.2,18.0,0.8,0.4,5.5,27.2,0.6,0.1,0.7,0.072,2.4,-2.1,0.3,0.3,0,1
1987-1988,Artis Gilmore*,14,86.0,5.3,0.53,0.0,1.75,5.7,22.3,14.1,1.6,0.0,2.9,22.0,9.5,0.0,0.1,0.1,0.043,-4.1,0.6,-3.5,0.0,0,1
1987-1988,Bernard King*,5,168.0,9.5,0.554,0.0,0.396,2.1,5.6,3.9,9.1,1.0,0.0,18.4,20.5,0.0,0.1,0.1,0.017,-1.7,-1.8,-3.5,-0.1,0,1
1987-1988,Clyde Drexler*,4,170.0,15.5,0.459,0.072,0.349,6.7,12.1,9.0,18.5,3.3,0.8,11.1,24.6,0.0,0.3,0.3,0.089,3.0,0.5,3.5,0.2,0,1
1987-1988,Dennis Johnson*,17,702.0,14.9,0.529,0.076,0.49,2.6,10.6,6.7,30.6,1.8,0.7,15.0,19.3,0.8,0.8,1.6,0.107,1.9,0.9,2.8,0.8,0,1
1987-1988,Dennis Rodman*,23,474.0,12.2,0.513,0.015,0.397,12.6,20.8,16.7,7.0,1.6,1.9,16.3,18.0,-0.1,1.1,1.0,0.103,-2.1,1.2,-0.9,0.1,0,1
1987-1988,Dominique Wilkins*,12,473.0,22.9,0.527,0.06,0.417,9.2,10.4,9.8,12.0,1.7,0.8,7.8,35.8,0.9,0.2,1.1,0.113,5.1,-2.0,3.2,0.6,0,1
1987-1988,Hakeem Olajuwon*,4,162.0,39.0,0.641,0.01,0.439,13.2,33.2,22.9,9.3,2.8,4.2,7.1,32.7,1.0,0.3,1.3,0.385,10.5,4.0,14.5,0.7,0,1
1987-1988,Isiah Thomas*,23,911.0,20.7,0.519,0.105,0.36,3.3,10.3,6.8,37.7,3.8,0.6,14.9,28.0,0.9,2.1,3.0,0.159,4.2,3.3,7.5,2.2,0,1
1987-1988,Jack Sikma*,5,190.0,16.7,0.533,0.039,0.395,14.0,23.8,18.7,10.6,0.5,1.3,14.4,23.1,0.2,0.1,0.4,0.091,0.9,-1.2,-0.3,0.1,0,1
1987-1988,James Worthy*,24,896.0,20.3,0.567,0.023,0.328,7.3,10.9,9.2,19.0,1.9,1.3,11.0,24.9,1.9,0.8,2.8,0.148,3.7,0.5,4.3,1.4,1,1
1987-1988,Joe Dumars*,23,804.0,11.7,0.517,0.024,0.255,2.6,4.6,3.6,21.6,0.9,0.2,12.7,17.5,0.7,1.1,1.7,0.102,0.0,0.2,0.2,0.5,0,1
1987-1988,John Stockton*,11,478.0,22.5,0.618,0.104,0.679,3.6,7.0,5.4,51.9,3.9,0.4,21.6,20.3,1.3,0.7,2.0,0.201,5.4,3.4,8.8,1.3,0,1
1987-1988,Kareem Abdul-Jabbar*,24,718.0,13.8,0.504,0.007,0.234,8.4,12.9,10.8,7.7,1.1,3.1,12.1,23.6,0.1,0.7,0.8,0.054,-1.4,-0.6,-2.0,0.0,0,1
1987-1988,Karl Malone*,11,494.0,18.4,0.537,0.004,0.439,8.3,21.1,15.1,6.3,1.3,0.8,11.4,30.4,0.2,0.8,1.0,0.094,1.0,-1.0,0.1,0.3,0,1
1987-1988,Kevin McHale*,17,716.0,21.8,0.67,0.004,0.523,9.4,13.6,11.5,10.1,0.5,2.6,10.8,22.8,2.5,0.8,3.3,0.222,5.5,0.6,6.1,1.5,0,1
1987-1988,Larry Bird*,17,763.0,20.2,0.538,0.095,0.334,4.7,19.0,11.9,26.1,2.5,1.1,11.2,25.9,1.2,1.2,2.4,0.151,5.2,1.5,6.7,1.7,0,1
1987-1988,Magic Johnson*,24,965.0,22.9,0.6,0.043,0.471,4.1,11.5,8.0,46.5,1.8,0.2,17.3,22.1,3.2,0.8,4.0,0.198,6.3,0.6,6.9,2.2,0,1
1987-1988,Michael Jordan*,10,427.0,28.4,0.598,0.012,0.381,5.8,12.7,9.2,23.1,2.9,1.5,11.4,35.2,1.3,0.8,2.1,0.234,8.5,3.7,12.2,1.5,0,1
1987-1988,Moses Malone*,5,198.0,18.2,0.563,0.015,0.615,13.2,20.3,16.8,6.0,0.8,1.2,15.4,22.2,0.3,0.2,0.5,0.125,2.8,-1.4,1.3,0.2,0,1
1987-1988,Patrick Ewing*,4,153.0,20.7,0.562,0.018,0.386,12.2,27.1,19.6,10.6,2.0,5.6,14.2,21.6,0.2,0.2,0.4,0.12,2.2,2.2,4.4,0.2,0,1
1987-1988,Robert Parish*,17,626.0,15.0,0.582,0.0,0.324,10.0,22.4,16.3,5.4,0.9,1.9,15.0,18.2,0.5,0.9,1.4,0.11,1.4,-0.4,1.0,0.5,0,1
1987-1988,Scottie Pippen*,10,294.0,10.0,0.49,0.061,0.071,8.8,10.8,9.8,12.7,1.4,1.6,20.3,19.1,-0.3,0.4,0.1,0.016,-1.8,0.5,-1.3,0.1,0,1
1987-1988,Sidney Moncrief*,5,173.0,15.5,0.606,0.02,0.54,3.8,8.9,6.3,21.8,0.9,0.4,15.1,17.7,0.4,0.0,0.4,0.122,1.6,0.1,1.7,0.2,0,1
1988-1989,Alex English*,3,108.0,16.5,0.565,0.0,0.258,6.9,4.9,6.0,16.8,0.4,0.0,16.9,30.1,0.0,0.0,0.0,0.009,2.1,-3.0,-0.9,0.0,0,1
1988-1989,Charles Barkley*,3,135.0,24.3,0.691,0.111,0.689,6.6,22.1,14.4,18.4,1.9,0.9,15.8,22.8,0.4,0.2,0.6,0.213,6.4,1.9,8.4,0.3,0,1
1988-1989,Chris Mullin*,8,341.0,22.2,0.61,0.049,0.411,3.3,10.2,6.8,16.7,1.9,1.8,14.3,26.3,0.7,0.2,0.9,0.132,4.5,0.1,4.6,0.6,0,1
1988-1989,Clyde Drexler*,3,128.0,21.7,0.529,0.028,0.239,10.0,6.9,8.7,31.7,2.3,1.1,13.3,28.7,0.2,0.0,0.2,0.067,5.4,0.3,5.7,0.3,0,1
1988-1989,Dennis Johnson*,3,59.0,3.2,0.267,0.0,0.0,4.0,3.9,3.9,21.7,2.6,0.0,16.7,13.7,-0.2,0.1,-0.1,-0.086,-5.2,-0.4,-5.6,-0.1,0,1
