Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
1962-1963,Rudy LaRusso,75,2505.0,13.6,0.495,,0.516,,,,,,,,,2.2,3.2,5.4,0.103,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Sam Jones,76,2323.0,19.1,0.518,,0.248,,,,,,,,,5.0,4.6,9.6,0.198,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Si Green,73,2648.0,11.4,0.465,,0.391,,,,,,,,,0.9,0.7,1.6,0.029,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Slick Leonard,32,879.0,8.1,0.402,,0.347,,,,,,,,,-0.7,0.2,-0.5,-0.026,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Ted Luckenbill,20,201.0,7.0,0.397,,0.294,,,,,,,,,-0.2,0.2,-0.1,-0.016,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Terry Dischinger,57,2294.0,20.8,0.578,,0.509,,,,,,,,,8.6,0.5,9.2,0.192,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0
1962-1963,Tom Gola,73,2670.0,12.0,0.505,,0.277,,,,,,,,,2.6,1.7,4.4,0.078,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Tom Hawkins,79,1721.0,14.0,0.503,,0.38,,,,,,,,,1.9,1.1,2.9,0.082,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Tom Heinsohn,76,2004.0,18.7,0.487,,0.313,,,,,,,,,2.5,4.4,6.8,0.163,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1962-1963,Tom Meschery,64,2245.0,12.9,0.476,,0.335,,,,,,,,,1.2,1.9,3.0,0.065,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Tom Sanders,80,2148.0,12.6,0.505,,0.339,,,,,,,,,2.3,4.5,6.8,0.152,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Tom Stith,25,209.0,6.5,0.337,,0.091,,,,,,,,,-0.7,0.1,-0.6,-0.143,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Walt Bellamy,80,3306.0,24.9,0.571,,0.515,,,,,,,,,12.6,1.1,13.7,0.199,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Walter Dukes,62,913.0,10.0,0.423,,0.537,,,,,,,,,-0.5,1.0,0.5,0.027,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Wayne Embry,76,2511.0,18.2,0.507,,0.441,,,,,,,,,3.8,1.8,5.6,0.108,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Wayne Hightower,66,1387.0,7.8,0.396,,0.286,,,,,,,,,-1.9,1.1,-0.8,-0.029,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Willie Jones,79,1470.0,13.1,0.454,,0.225,,,,,,,,,0.1,1.2,1.3,0.043,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Willie Naulls,70,1901.0,13.4,0.463,,0.233,,,,,,,,,0.4,1.4,1.8,0.046,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Wilt Chamberlain,80,3806.0,31.8,0.55,,0.402,,,,,,,,,16.0,5.0,20.9,0.264,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1962-1963,Woody Sauldsberry,77,2034.0,9.1,0.404,,0.169,,,,,,,,,-3.0,0.8,-2.2,-0.052,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1962-1963,Zelmo Beaty,80,1918.0,14.3,0.501,,0.453,,,,,,,,,2.1,3.1,5.2,0.131,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Adrian Smith,66,1524.0,10.7,0.469,,0.342,,,,,,,,,0.9,1.0,1.9,0.059,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Al Attles,70,1883.0,12.6,0.501,,0.43,,,,,,,,,2.6,2.8,5.3,0.136,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Al Bianchi,78,1437.0,8.9,0.418,,0.206,,,,,,,,,-1.1,0.8,-0.4,-0.012,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Al Butler,76,1379.0,13.0,0.471,,0.304,,,,,,,,,1.0,0.1,1.1,0.038,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Art Heyman,75,2236.0,14.7,0.485,,0.421,,,,,,,,,2.6,0.2,2.7,0.059,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bailey Howell,77,2700.0,21.1,0.547,,0.459,,,,,,,,,8.5,1.4,9.8,0.175,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Barney Cable,71,1125.0,7.7,0.421,,0.145,,,,,,,,,-0.4,0.8,0.3,0.014,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Ben Warley,79,1740.0,13.5,0.517,,0.617,,,,,,,,,2.4,1.4,3.8,0.104,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bevo Nordmann,19,259.0,5.8,0.424,,0.288,,,,,,,,,-0.1,0.2,0.0,0.008,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bill Bridges,80,1949.0,13.1,0.441,,0.332,,,,,,,,,-0.2,2.8,2.6,0.064,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bill Russell,78,3482.0,19.3,0.461,,0.398,,,,,,,,,1.3,16.0,17.3,0.238,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0
1963-1964,Billy McGill,74,1784.0,18.7,0.526,,0.301,,,,,,,,,4.5,0.2,4.6,0.124,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bob Boozer,81,2379.0,14.4,0.479,,0.343,,,,,,,,,2.1,0.7,2.8,0.056,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bob Duffy,48,662.0,10.5,0.45,,0.284,,,,,,,,,0.1,0.2,0.3,0.025,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bob Ferry,74,1522.0,16.2,0.493,,0.416,,,,,,,,,2.0,0.7,2.7,0.086,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bob Pettit,80,3296.0,23.6,0.535,,0.451,,,,,,,,,10.1,4.8,14.9,0.217,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,Bucky Bockhorn,70,1670.0,9.3,0.451,,0.215,,,,,,,,,0.3,1.2,1.5,0.042,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Bud Olsen,49,513.0,10.9,0.43,,0.271,,,,,,,,,-0.2,0.5,0.2,0.022,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Charlie Hardnett,66,617.0,15.8,0.473,,0.481,,,,,,,,,0.4,0.5,1.0,0.077,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Chet Walker,76,2775.0,15.2,0.497,,0.415,,,,,,,,,3.5,1.9,5.4,0.094,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Chico Vaughn,68,1340.0,11.5,0.483,,0.275,,,,,,,,,1.3,1.1,2.3,0.084,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Cliff Hagan,77,2279.0,16.9,0.496,,0.259,,,,,,,,,3.8,2.1,6.0,0.126,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Clyde Lovellette,45,437.0,16.8,0.456,,0.187,,,,,,,,,0.1,1.2,1.3,0.145,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Connie Dierking,76,1286.0,10.5,0.422,,0.329,,,,,,,,,-0.9,1.0,0.1,0.004,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Darrall Imhoff,58,871.0,10.9,0.46,,0.454,,,,,,,,,0.2,0.5,0.7,0.038,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Dave Budd,73,1031.0,11.3,0.489,,0.387,,,,,,,,,0.8,0.1,0.9,0.041,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Dave DeBusschere,15,304.0,13.9,0.425,,0.323,,,,,,,,,-0.2,0.2,0.0,-0.003,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Dave Gambee,41,927.0,13.5,0.489,,0.489,,,,,,,,,1.0,0.6,1.6,0.084,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Dick Barnett,78,2620.0,15.7,0.513,,0.379,,,,,,,,,5.3,1.2,6.5,0.119,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Dolph Schayes,24,350.0,11.5,0.399,,0.399,,,,,,,,,-0.4,0.3,-0.1,-0.01,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Don Kojis,78,1148.0,12.6,0.445,,0.302,,,,,,,,,-0.1,0.8,0.7,0.031,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Don Nelson,80,1406.0,10.6,0.509,,0.622,,,,,,,,,1.5,0.8,2.3,0.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Don Ohl,71,2366.0,12.2,0.447,,0.27,,,,,,,,,0.1,0.8,0.8,0.017,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Donnie Butcher,78,1971.0,10.0,0.454,,0.505,,,,,,,,,0.5,0.7,1.2,0.03,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Eddie Miles,60,811.0,8.0,0.396,,0.235,,,,,,,,,-1.2,0.3,-0.9,-0.053,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Elgin Baylor,78,3164.0,21.1,0.487,,0.33,,,,,,,,,4.7,2.5,7.2,0.109,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,Frank Ramsey,75,1227.0,12.6,0.459,,0.386,,,,,,,,,0.5,2.7,3.2,0.125,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Frank Selvy,73,1286.0,9.0,0.417,,0.288,,,,,,,,,-0.7,0.7,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gary Hill,67,1015.0,7.8,0.41,,0.201,,,,,,,,,-0.9,1.4,0.6,0.027,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gary Phillips,66,2010.0,8.7,0.418,,0.315,,,,,,,,,-1.2,2.9,1.7,0.04,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gene Conley,46,551.0,8.8,0.441,,0.344,,,,,,,,,-0.1,0.0,0.0,-0.003,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gene Shue,47,963.0,6.0,0.327,,0.221,,,,,,,,,-1.8,0.7,-1.1,-0.057,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gene Tormohlen,51,640.0,9.4,0.389,,0.184,,,,,,,,,-0.9,0.9,0.0,-0.002,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gene Wiley,78,1510.0,10.4,0.551,,0.275,,,,,,,,,1.8,1.1,2.8,0.09,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,George Lee,54,522.0,8.9,0.437,,0.42,,,,,,,,,-0.1,0.7,0.6,0.057,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gerry Ward,24,139.0,7.0,0.355,,0.321,,,,,,,,,-0.3,0.2,-0.1,-0.049,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Gus Johnson,78,2847.0,16.3,0.46,,0.24,,,,,,,,,1.0,2.5,3.5,0.06,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Guy Rodgers,79,2695.0,12.4,0.417,,0.303,,,,,,,,,-1.2,5.2,4.0,0.071,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Hal Greer,80,3157.0,17.7,0.506,,0.326,,,,,,,,,6.1,2.0,8.1,0.124,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1963-1964,Hub Reed,46,386.0,6.5,0.389,,0.165,,,,,,,,,-0.3,0.3,0.0,-0.006,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Hubie White,23,196.0,6.1,0.337,,0.267,,,,,,,,,-0.7,0.1,-0.6,-0.143,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Jack Twyman,68,1996.0,14.6,0.495,,0.23,,,,,,,,,2.8,1.5,4.3,0.105,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Jackie Moreland,78,1780.0,12.1,0.484,,0.329,,,,,,,,,1.5,0.8,2.3,0.062,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Jay Arnette,48,501.0,8.4,0.419,,0.276,,,,,,,,,-0.3,0.4,0.1,0.01,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Jerry Greenspan,20,280.0,8.7,0.438,,0.556,,,,,,,,,-0.1,0.2,0.1,0.02,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Jerry Harkness,5,59.0,11.9,0.433,,0.267,,,,,,,,,0.0,0.0,0.0,-0.017,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Jerry Lucas,79,3273.0,18.9,0.578,,0.385,,,,,,,,,8.8,3.9,12.7,0.187,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1
1963-1964,Jerry West,72,2906.0,24.2,0.562,,0.459,,,,,,,,,12.2,1.8,14.0,0.232,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,Jim King,60,762.0,11.4,0.483,,0.51,,,,,,,,,0.6,0.5,1.1,0.069,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Jim Krebs,68,975.0,9.8,0.422,,0.238,,,,,,,,,-0.6,0.7,0.1,0.004,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Jim Loscutoff,53,451.0,5.8,0.332,,0.17,,,,,,,,,-1.3,1.2,0.0,-0.005,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,John Barnhill,74,1367.0,10.1,0.437,,0.228,,,,,,,,,-0.2,1.2,1.0,0.034,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,John Havlicek,80,2587.0,16.9,0.463,,0.275,,,,,,,,,1.6,6.1,7.7,0.142,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1
1963-1964,John Rudometkin,52,696.0,16.5,0.524,,0.356,,,,,,,,,1.5,0.0,1.6,0.108,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,John Windsor,11,68.0,12.5,0.442,,0.296,,,,,,,,,0.0,0.1,0.1,0.091,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Johnny Egan,66,2326.0,12.7,0.498,,0.321,,,,,,,,,2.7,0.4,3.2,0.065,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Johnny Green,80,2134.0,18.1,0.484,,0.382,,,,,,,,,2.3,0.2,2.6,0.057,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Johnny McCarthy,28,206.0,4.8,0.344,,0.271,,,,,,,,,-0.3,0.5,0.2,0.056,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,K.C. Jones,80,2424.0,10.4,0.411,,0.233,,,,,,,,,-1.2,7.0,5.8,0.114,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Ken Rohloff,2,7.0,-9.6,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,-0.131,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Kenny Sears,51,519.0,12.1,0.549,,0.658,,,,,,,,,1.0,0.8,1.8,0.165,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Kevin Loughery,66,1459.0,10.4,0.422,,0.281,,,,,,,,,-0.8,0.9,0.1,0.003,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Larry Comley,12,89.0,5.6,0.284,,0.432,,,,,,,,,-0.4,0.1,-0.3,-0.167,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Larry Costello,45,1137.0,15.1,0.548,,0.417,,,,,,,,,2.8,0.7,3.5,0.147,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Larry Siegfried,31,261.0,11.8,0.397,,0.355,,,,,,,,,-0.3,0.8,0.5,0.084,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Larry Staverman,60,674.0,12.5,0.527,,0.425,,,,,,,,,1.1,0.5,1.6,0.111,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Lee Shaffer,41,1013.0,11.1,0.415,,0.227,,,,,,,,,-1.2,0.6,-0.6,-0.03,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Len Chappell,79,2505.0,16.7,0.495,,0.34,,,,,,,,,3.4,0.2,3.6,0.069,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Lenny Wilkens,78,2526.0,12.5,0.484,,0.452,,,,,,,,,2.4,2.6,5.0,0.094,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Leroy Ellis,78,1459.0,12.1,0.467,,0.359,,,,,,,,,0.6,1.0,1.6,0.053,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Mel Gibson,9,53.0,2.5,0.311,,0.1,,,,,,,,,-0.2,0.0,-0.1,-0.119,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Mel Peterson,2,3.0,20.8,1.0,,0.0,,,,,,,,,0.0,0.0,0.0,0.514,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Mike Farmer,76,1361.0,9.4,0.447,,0.189,,,,,,,,,0.0,1.3,1.3,0.046,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Nate Thurmond,76,1966.0,12.1,0.423,,0.312,,,,,,,,,-0.9,4.4,3.5,0.085,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Oscar Robertson,79,3559.0,27.6,0.576,,0.539,,,,,,,,,16.2,4.4,20.6,0.278,,,,,0,1,0,0,1,0,0,1,0,0,0,0,1
1963-1964,Paul Hogue,15,147.0,3.6,0.393,,0.233,,,,,,,,,-0.1,0.0,-0.1,-0.018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Paul Neumann,74,1973.0,14.3,0.505,,0.363,,,,,,,,,2.9,1.3,4.2,0.103,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Ray Scott,80,2964.0,16.9,0.466,,0.349,,,,,,,,,1.7,1.7,3.4,0.055,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Red Kerr,80,2938.0,17.1,0.476,,0.286,,,,,,,,,2.3,2.6,4.9,0.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Reggie Harding,39,1158.0,12.4,0.426,,0.213,,,,,,,,,-0.6,0.6,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Richie Guerin,80,2366.0,14.7,0.508,,0.501,,,,,,,,,3.9,2.4,6.3,0.127,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Rod Thorn,75,2594.0,12.9,0.461,,0.348,,,,,,,,,1.2,1.7,2.9,0.053,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Roger Strickland,1,4.0,-0.1,0.333,,0.0,,,,,,,,,0.0,0.0,0.0,-0.224,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Rudy LaRusso,79,2746.0,14.1,0.511,,0.512,,,,,,,,,3.6,1.9,5.5,0.096,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Sam Jones,76,2381.0,17.6,0.491,,0.234,,,,,,,,,3.7,5.2,8.9,0.18,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Si Green,75,2064.0,11.6,0.472,,0.42,,,,,,,,,1.3,1.3,2.6,0.061,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Terry Dischinger,80,2816.0,19.6,0.564,,0.481,,,,,,,,,9.5,1.9,11.3,0.193,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Tom Gola,74,2156.0,11.6,0.482,,0.352,,,,,,,,,1.6,0.2,1.7,0.039,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Tom Hawkins,73,1770.0,10.7,0.472,,0.324,,,,,,,,,0.8,1.4,2.3,0.062,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Tom Heinsohn,76,2040.0,17.0,0.458,,0.28,,,,,,,,,0.8,5.4,6.2,0.147,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1963-1964,Tom Hoover,59,988.0,9.7,0.467,,0.534,,,,,,,,,0.3,0.1,0.4,0.02,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Tom Meschery,80,2422.0,14.8,0.499,,0.31,,,,,,,,,3.3,4.2,7.5,0.148,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Tom Sanders,80,2370.0,12.7,0.475,,0.335,,,,,,,,,1.5,6.1,7.6,0.154,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Tom Thacker,48,457.0,7.3,0.323,,0.293,,,,,,,,,-1.4,0.5,-0.9,-0.096,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Walt Bellamy,80,3394.0,23.3,0.555,,0.521,,,,,,,,,11.4,2.9,14.4,0.203,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Wayne Embry,80,2915.0,15.1,0.495,,0.344,,,,,,,,,3.5,2.8,6.3,0.104,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Wayne Hightower,79,2536.0,12.0,0.448,,0.322,,,,,,,,,0.0,4.0,4.0,0.077,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Willie Jones,77,1539.0,10.9,0.425,,0.207,,,,,,,,,-0.8,0.7,-0.2,-0.005,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Willie Naulls,78,1409.0,14.4,0.458,,0.204,,,,,,,,,0.4,3.5,3.9,0.132,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-1964,Wilt Chamberlain,80,3689.0,31.6,0.537,,0.442,,,,,,,,,14.4,10.6,25.0,0.325,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,Zelmo Beaty,59,1922.0,14.0,0.505,,0.417,,,,,,,,,2.5,2.4,4.8,0.121,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Adrian Smith,80,2745.0,12.9,0.519,,0.337,,,,11.9,,,,,5.0,1.1,6.1,0.106,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Al Attles,73,1733.0,10.8,0.434,,0.414,,,,16.6,,,,,-0.2,1.9,1.7,0.048,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Al Bianchi,60,1116.0,7.3,0.389,,0.156,,,,17.4,,,,,-1.4,0.8,-0.6,-0.025,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Al Butler,25,172.0,5.7,0.371,,0.205,,,,9.4,,,,,-0.3,0.0,-0.3,-0.077,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Art Heyman,55,663.0,14.5,0.486,,0.494,,,,17.4,,,,,0.9,0.4,1.3,0.094,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bailey Howell,80,2975.0,18.9,0.582,,0.605,,,,9.9,,,,,10.1,0.7,10.9,0.175,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Barry Kramer,52,507.0,10.0,0.417,,0.452,,,,11.0,,,,,-0.3,0.5,0.2,0.017,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Ben Warley,64,900.0,11.2,0.472,,0.696,,,,7.6,,,,,0.6,0.9,1.5,0.08,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bevo Nordmann,3,25.0,13.0,0.6,,0.0,,,,14.9,,,,,0.0,0.1,0.1,0.241,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bill Bridges,79,2362.0,14.1,0.43,,0.293,,,,11.4,,,,,-0.7,3.8,3.1,0.063,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bill Russell,78,3466.0,19.5,0.472,,0.435,,,,14.8,,,,,2.4,14.4,16.9,0.234,,,,,0,1,0,0,1,0,0,1,0,0,0,0,0
1964-1965,Billy McGill,24,133.0,8.3,0.379,,0.262,,,,9.8,,,,,-0.3,0.1,-0.1,-0.04,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bob Boozer,80,2139.0,17.8,0.504,,0.389,,,,7.7,,,,,3.9,1.4,5.3,0.119,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bob Duffy,4,26.0,18.4,0.497,,0.636,,,,25.9,,,,,0.1,0.0,0.1,0.156,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bob Ferry,77,1280.0,10.8,0.479,,0.589,,,,6.1,,,,,0.9,0.3,1.2,0.044,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bob Pettit,50,1754.0,22.6,0.51,,0.439,,,,11.7,,,,,4.3,2.7,7.1,0.193,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1964-1965,Bucky Bockhorn,19,424.0,9.1,0.425,,0.248,,,,14.0,,,,,-0.1,0.2,0.1,0.008,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bud Koper,54,631.0,10.6,0.476,,0.174,,,,9.9,,,,,0.5,0.5,1.0,0.078,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Bud Olsen,79,1372.0,13.0,0.495,,0.381,,,,8.3,,,,,1.7,0.7,2.5,0.087,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Charlie Hardnett,20,200.0,8.4,0.376,,0.488,,,,1.3,,,,,-0.4,0.1,-0.3,-0.074,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Chet Walker,79,2187.0,14.3,0.471,,0.415,,,,8.5,,,,,1.8,1.9,3.7,0.081,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Chico Vaughn,75,1965.0,11.8,0.474,,0.298,,,,11.8,,,,,1.8,1.7,3.4,0.084,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-1965,Cliff Hagan,77,1739.0,16.5,0.491,,0.297,,,,12.5,,,,,2.9,1.8,4.7,0.129,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
